"","X1","pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher_1","fielder_2_1","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","barrel","gameID","abID","orderID","typeres"
"592",34423,"CU",2020-10-01,73.5,0.9,6.43,"Clayton Kershaw",571679,477132,NA,"blocked_ball",NA,NA,NA,NA,13,"null","F","R","L","LAD","MIL","B","null","null",0,1,2020,-0.34,-1.32,-0.36,0.73,NA,NA,649966,1,8,"Top",NA,NA,NA,NA,605131,NA,"null",-1.956273,-107.0319,-1.855338,-2.202002,20.9697,-42.11083,3.35,1.47,NA,NA,NA,73,2588,6.2,635876,477132,605131,571970,571771,457759,608369,621035,641355,605141,0.9,"null","null","null","null","null","null","null",53,2,"Curveball",3,0,0,3,0,3,0,3,"Infield shift","Standard",0,"2020-10-01 MIL LAD",161,9,"CU,B"
"593",34429,"FF",2020-10-01,91.2,1.19,6.25,"Clayton Kershaw",571679,477132,NA,"ball",NA,NA,NA,NA,11,"null","F","R","L","LAD","MIL","B","null","null",1,1,2020,-0.05,1.54,-0.62,3.83,NA,NA,649966,1,8,"Top",NA,NA,NA,NA,605131,NA,"null",-4.443148,-132.7096,-3.483142,0.3808257,30.13489,-13.4537,3.4,1.64,NA,NA,NA,90.8,2419,6.2,635876,477132,605131,571970,571771,457759,608369,621035,641355,605141,1.19,"null","null","null","null","null","null","null",53,3,"4-Seam Fastball",3,0,0,3,0,3,0,3,"Infield shift","Standard",0,"2020-10-01 MIL LAD",161,9,"FF,B"
"594",34433,"SL",2020-10-01,88.1,1.24,6.27,"Clayton Kershaw",571679,477132,NA,"swinging_strike",NA,NA,NA,NA,4,"null","F","R","L","LAD","MIL","S","null","null",2,1,2020,-0.15,0.97,-0.33,2.29,NA,NA,649966,1,8,"Top",NA,NA,NA,NA,605131,NA,"null",-3.501214,-128.1957,-5.520055,-0.811425,28.83027,-20.55914,3.47,1.59,NA,NA,NA,87.5,2608,6.1,635876,477132,605131,571970,571771,457759,608369,621035,641355,605141,1.24,"null","null","null","null","null","null","null",53,4,"Slider",3,0,0,3,0,3,0,3,"Infield shift","Standard",0,"2020-10-01 MIL LAD",161,9,"SL,SW"
"595",34438,"SL",2020-10-01,86.7,1.6,6.29,"Clayton Kershaw",571679,477132,"strikeout","swinging_strike_blocked",NA,NA,NA,NA,13,"David Freitas strikes out swinging.","F","R","L","LAD","MIL","S","2","null",2,2,2020,-0.42,0.83,-0.6,0.89,NA,NA,NA,2,8,"Top",NA,NA,NA,NA,605131,NA,"null",-4.384707,-125.8828,-8.303544,-3.440912,28.09482,-21.7722,3.47,1.59,NA,NA,NA,86.1,2750,6.2,635876,477132,605131,571970,571771,457759,608369,621035,641355,605141,1.6,"null","null","0.00","1","0","0","null",53,5,"Slider",3,0,0,3,0,3,0,3,"Infield shift","Standard",0,"2020-10-01 MIL LAD",161,9,"SL,SW"
"596",51653,"FF",2020-09-14,91.8,1.52,6.17,"Clayton Kershaw",665487,477132,NA,"ball",NA,NA,NA,NA,13,"null","R","R","L","SD","LAD","B","null","null",0,0,2020,0.11,1.76,-0.34,1.12,NA,NA,NA,0,1,"Bot",NA,NA,NA,NA,605131,NA,"null",-4.916877,-133.2766,-10.65878,2.369029,29.79282,-9.07726,3.77,1.73,NA,NA,NA,91.5,2500,6.3,631061,477132,605131,571970,666158,621458,621035,592626,641355,605141,1.52,"null","null","null","null","null","null","null",5,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",0,"2020-09-14 LAD SD",162,1,"FF,B"
"597",51665,"FF",2020-09-14,92.1,1.44,6.17,"Clayton Kershaw",665487,477132,NA,"called_strike",NA,NA,NA,NA,7,"null","R","R","L","SD","LAD","S","null","null",1,0,2020,0.11,1.77,-0.46,1.99,NA,NA,NA,0,1,"Bot",NA,NA,NA,NA,605131,NA,"null",-5.061583,-133.7667,-8.539859,2.531991,30.90452,-9.30224,3.94,1.88,NA,NA,NA,91.9,2491,6.4,631061,477132,605131,571970,666158,621458,621035,592626,641355,605141,1.44,"null","null","null","null","null","null","null",5,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",0,"2020-09-14 LAD SD",162,1,"FF,CS"
"598",51671,"SL",2020-09-14,88.2,1.58,6.14,"Clayton Kershaw",665487,477132,NA,"swinging_strike",NA,NA,NA,NA,14,"null","R","R","L","SD","LAD","S","null","null",1,1,2020,-0.3,0.95,0.33,1.01,NA,NA,NA,0,1,"Bot",NA,NA,NA,NA,605131,NA,"null",-2.426058,-128.2683,-8.321134,-2.749039,27.3245,-20.16845,3.59,1.71,NA,NA,NA,88,2763,6.3,631061,477132,605131,571970,666158,621458,621035,592626,641355,605141,1.58,"null","null","null","null","null","null","null",5,3,"Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard",0,"2020-09-14 LAD SD",162,1,"SL,SW"
"599",51687,"SL",2020-09-14,89.1,1.4,6.22,"Clayton Kershaw",665487,477132,NA,"foul",NA,NA,NA,NA,5,"null","R","R","L","SD","LAD","S","null","null",1,2,2020,-0.3,0.92,0.15,2.36,NA,NA,NA,0,1,"Bot",NA,NA,NA,NA,605131,NA,"null",-2.425119,-129.7657,-5.400384,-2.891353,27.2597,-20.80414,3.59,1.71,3,59.1,-40,89,2735,6.2,631061,477132,605131,571970,666158,621458,621035,592626,641355,605141,1.4,"null","null","null","null","null","null","null",5,4,"Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard",0,"2020-09-14 LAD SD",162,1,"SL,SW"
"600",51688,"CU",2020-09-14,74.9,1.09,6.29,"Clayton Kershaw",665487,477132,NA,"ball",NA,NA,NA,NA,14,"null","R","R","L","SD","LAD","B","null","null",1,2,2020,-0.32,-1.62,0.26,-1.6,NA,NA,NA,0,1,"Bot",NA,NA,NA,NA,605131,NA,"null",-1.160413,-108.9556,-6.111734,-2.240257,22.82541,-43.83558,3.74,1.79,NA,NA,NA,74.5,2693,6.4,631061,477132,605131,571970,666158,621458,621035,592626,641355,605141,1.09,"null","null","null","null","null","null","null",5,5,"Curveball",0,0,0,0,0,0,0,0,"Infield shift","Standard",0,"2020-09-14 LAD SD",162,1,"CU,B"
"601",51699,"SL",2020-09-14,89.3,1.43,6.21,"Clayton Kershaw",665487,477132,"strikeout","swinging_strike",NA,NA,NA,NA,8,"Fernando Tatis Jr.  strikes out swinging.","R","R","L","SD","LAD","S","2","null",2,2,2020,-0.44,0.67,-0.13,1.6,NA,NA,NA,0,1,"Bot",NA,NA,NA,NA,605131,NA,"null",-2.916785,-130.0201,-6.781452,-4.360099,26.23744,-23.35532,3.59,1.71,NA,NA,NA,89.5,2794,6.3,631061,477132,605131,571970,666158,621458,621035,592626,641355,605141,1.43,"null","null","0.00","1","0","0","null",5,6,"Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard",0,"2020-09-14 LAD SD",162,1,"SL,SW"
"602",51713,"FF",2020-09-14,92.8,1.49,6.14,"Clayton Kershaw",592518,477132,NA,"called_strike",NA,NA,NA,NA,14,"null","R","R","L","SD","LAD","S","null","null",0,0,2020,0.11,1.65,0.85,1.89,NA,NA,NA,1,1,"Bot",NA,NA,NA,NA,605131,NA,"null",-1.889112,-134.9553,-8.680878,1.806914,29.31878,-10.33319,3.86,1.75,NA,NA,NA,92.9,2464,6.4,631061,477132,605131,571970,666158,621458,621035,592626,641355,605141,1.49,"null","null","null","null","null","null","null",6,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",0,"2020-09-14 LAD SD",163,2,"FF,CS"
"603",51727,"FF",2020-09-14,91.7,1.51,6.11,"Clayton Kershaw",592518,477132,NA,"ball",NA,NA,NA,NA,13,"null","R","R","L","SD","LAD","B","null","null",0,1,2020,-0.19,1.58,-0.93,2.12,NA,NA,NA,1,1,"Bot",NA,NA,NA,NA,605131,NA,"null",-5.765971,-133.3628,-7.668294,-1.023423,27.68614,-11.863,3.81,1.77,NA,NA,NA,91.8,2508,6.3,631061,477132,605131,571970,666158,621458,621035,592626,641355,605141,1.51,"null","null","null","null","null","null","null",6,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",0,"2020-09-14 LAD SD",163,2,"FF,B"
"604",51729,"CU",2020-09-14,73.1,1.12,6.34,"Clayton Kershaw",592518,477132,NA,"called_strike",NA,NA,NA,NA,1,"null","R","R","L","SD","LAD","S","null","null",1,1,2020,-0.62,-1.4,-0.52,3.19,NA,NA,NA,1,1,"Bot",NA,NA,NA,NA,605131,NA,"null",-2.213501,-106.3489,3.455052,-4.277526,19.76134,-43.57315,3.65,1.71,NA,NA,NA,72.6,2609,6.1,631061,477132,605131,571970,666158,621458,621035,592626,641355,605141,1.12,"null","null","null","null","null","null","null",6,3,"Curveball",0,0,0,0,0,0,0,0,"Infield shift","Standard",0,"2020-09-14 LAD SD",163,2,"CU,CS"
"605",51743,"FF",2020-09-14,93.1,1.46,6.12,"Clayton Kershaw",592518,477132,NA,"foul",NA,NA,NA,NA,8,"null","R","R","L","SD","LAD","S","null","null",1,2,2020,-0.09,1.63,0.16,2,NA,NA,NA,1,1,"Bot",NA,NA,NA,NA,605131,NA,"null",-3.140975,-135.3791,-8.360499,-0.4186565,29.53161,-10.53438,3.73,1.76,NA,NA,NA,93.2,2580,6.4,631061,477132,605131,571970,666158,621458,621035,592626,641355,605141,1.46,"null","null","null","null","null","null","null",6,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",0,"2020-09-14 LAD SD",163,2,"FF,SW"
"606",51755,"SL",2020-09-14,89.6,1.46,6.22,"Clayton Kershaw",592518,477132,"field_out","hit_into_play",NA,NA,NA,NA,13,"Manny Machado flies out to left fielder Joc Pederson.","R","R","L","SD","LAD","X","7","fly_ball",1,2,2020,-0.33,0.98,-0.9,2.36,NA,NA,NA,1,1,"Bot",43.14,103.08,NA,NA,605131,NA,"null",-5.11672,-130.3267,-5.579529,-2.640469,29.43969,-19.96279,3.73,1.76,299,98.4,45,89.3,2697,6.3,631061,477132,605131,571970,666158,621458,621035,592626,641355,605141,1.46,"0.050","0.092","0.00","1","0","0","3",6,5,"Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard",0,"2020-09-14 LAD SD",163,2,"SL,SW"
"607",51759,"FF",2020-09-14,92.1,1.47,6.12,"Clayton Kershaw",543592,477132,NA,"called_strike",NA,NA,NA,NA,14,"null","R","R","L","SD","LAD","S","null","null",0,0,2020,0.16,1.71,0.28,1.54,NA,NA,NA,2,1,"Bot",NA,NA,NA,NA,605131,NA,"null",-3.392388,-133.845,-9.481322,2.688292,30.12344,-9.800011,3.63,1.67,NA,NA,NA,92,2535,6.4,631061,477132,605131,571970,666158,621458,621035,592626,641355,605141,1.47,"null","null","null","null","null","null","null",7,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",0,"2020-09-14 LAD SD",164,3,"FF,CS"
"608",51773,"SL",2020-09-14,87.9,1.41,6.18,"Clayton Kershaw",543592,477132,NA,"ball",NA,NA,NA,NA,13,"null","R","R","L","SD","LAD","B","null","null",0,1,2020,-0.61,0.91,-0.35,0.57,NA,NA,NA,2,1,"Bot",NA,NA,NA,NA,605131,NA,"null",-3.010473,-127.8114,-9.335325,-6.111077,26.39533,-20.47322,3.56,1.58,NA,NA,NA,87.8,2681,6.3,631061,477132,605131,571970,666158,621458,621035,592626,641355,605141,1.41,"null","null","null","null","null","null","null",7,2,"Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard",0,"2020-09-14 LAD SD",164,3,"SL,B"
"609",51787,"CU",2020-09-14,73.4,1.19,6.31,"Clayton Kershaw",543592,477132,NA,"foul",NA,NA,NA,NA,6,"null","R","R","L","SD","LAD","S","null","null",1,1,2020,-0.59,-1.57,0.64,2.31,NA,NA,NA,2,1,"Bot",NA,NA,NA,NA,605131,NA,"null",-0.08601355,-106.718,2.068661,-4.411377,21.60395,-44.67002,3.34,1.55,3,67.8,-50,72.6,2519,6.2,631061,477132,605131,571970,666158,621458,621035,592626,641355,605141,1.19,"null","null","null","null","null","null","null",7,3,"Curveball",0,0,0,0,0,0,0,0,"Infield shift","Standard",0,"2020-09-14 LAD SD",164,3,"CU,SW"
"610",51788,"SL",2020-09-14,87.5,1.45,6.22,"Clayton Kershaw",543592,477132,"field_out","hit_into_play",NA,NA,NA,NA,14,"Austin Nola grounds out softly, pitcher Clayton Kershaw to first baseman Max Muncy.","R","R","L","SD","LAD","X","1","ground_ball",1,2,2020,-0.15,0.91,0.01,1.25,NA,NA,NA,2,1,"Bot",123.91,179.14,NA,NA,605131,NA,"null",-3.171244,-127.2735,-7.712353,-0.9370972,26.42576,-20.92383,3.34,1.55,2,44.3,-67,87.6,2788,6.4,631061,477132,605131,571970,666158,621458,621035,592626,641355,605141,1.45,"0.164","0.148","0.00","1","0","0","1",7,4,"Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard",0,"2020-09-14 LAD SD",164,3,"SL,SW"
"611",51969,"FF",2020-09-14,91,1.52,6.17,"Clayton Kershaw",571976,477132,NA,"called_strike",NA,NA,NA,NA,6,"null","R","R","L","SD","LAD","S","null","null",0,0,2020,0.12,1.66,0.69,2.03,NA,NA,NA,0,2,"Bot",NA,NA,NA,NA,605131,NA,"null",-2.316467,-132.3239,-8.022161,1.872831,28.99568,-11.12174,3.27,1.43,NA,NA,NA,91,2415,6.4,631061,477132,605131,571970,666158,621458,621035,592626,641355,605141,1.52,"null","null","null","null","null","null","null",11,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",0,"2020-09-14 LAD SD",165,4,"FF,CS"
"612",51986,"CU",2020-09-14,73.4,1.01,6.4,"Clayton Kershaw",571976,477132,NA,"foul",NA,NA,NA,NA,13,"null","R","R","L","SD","LAD","S","null","null",0,1,2020,-0.45,-1.45,-0.47,1.33,NA,NA,NA,0,2,"Bot",NA,NA,NA,NA,605131,NA,"null",-2.200634,-106.8288,-0.3579673,-3.024331,20.24454,-43.35859,3.35,1.54,4,72.9,-44,73.1,2541,6.3,631061,477132,605131,571970,666158,621458,621035,592626,641355,605141,1.01,"null","null","null","null","null","null","null",11,2,"Curveball",0,0,0,0,0,0,0,0,"Infield shift","Standard",0,"2020-09-14 LAD SD",165,4,"CU,SW"
"613",51995,"SL",2020-09-14,88.2,1.47,6.21,"Clayton Kershaw",571976,477132,NA,"ball",NA,NA,NA,NA,13,"null","R","R","L","SD","LAD","B","null","null",0,2,2020,-0.56,0.47,-1.15,0.32,NA,NA,NA,0,2,"Bot",NA,NA,NA,NA,605131,NA,"null",-5.213457,-128.1388,-9.159006,-5.011133,27.28634,-25.29494,3.36,1.51,NA,NA,NA,88,2658,6.3,631061,477132,605131,571970,666158,621458,621035,592626,641355,605141,1.47,"null","null","null","null","null","null","null",11,3,"Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard",0,"2020-09-14 LAD SD",165,4,"SL,B"
"614",52002,"SL",2020-09-14,88.5,1.41,6.25,"Clayton Kershaw",571976,477132,NA,"foul",NA,NA,NA,NA,5,"null","R","R","L","SD","LAD","S","null","null",1,2,2020,-0.25,0.83,-0.04,2.56,NA,NA,NA,0,2,"Bot",NA,NA,NA,NA,605131,NA,"null",-3.028604,-128.8275,-4.658032,-2.113402,26.88172,-22.20555,3.35,1.54,212,73.1,45,88.4,2724,6.2,631061,477132,605131,571970,666158,621458,621035,592626,641355,605141,1.41,"null","null","null","null","null","null","null",11,4,"Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard",0,"2020-09-14 LAD SD",165,4,"SL,SW"
"615",52013,"SL",2020-09-14,87.6,1.34,6.21,"Clayton Kershaw",571976,477132,NA,"ball",NA,NA,NA,NA,13,"null","R","R","L","SD","LAD","B","null","null",1,2,2020,-0.6,0.61,-0.87,0.27,NA,NA,NA,0,2,"Bot",NA,NA,NA,NA,605131,NA,"null",-4.088775,-127.2353,-9.432339,-5.701837,25.94502,-23.8047,3.37,1.52,NA,NA,NA,87.5,2848,6.3,631061,477132,605131,571970,666158,621458,621035,592626,641355,605141,1.34,"null","null","null","null","null","null","null",11,5,"Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard",0,"2020-09-14 LAD SD",165,4,"SL,B"
"616",52022,"FF",2020-09-14,92.2,1.38,6.11,"Clayton Kershaw",571976,477132,"field_out","hit_into_play",NA,NA,NA,NA,4,"Wil Myers pops out to first baseman Max Muncy.","R","R","L","SD","LAD","X","3","popup",2,2,2020,-0.27,1.69,-0.43,2.51,NA,NA,NA,0,2,"Bot",154.89,133.23,NA,NA,605131,NA,"null",-4.012483,-134.0792,-6.991979,-2.423772,29.38505,-10.49324,3.35,1.54,176,82.9,62,92.3,2541,6.4,631061,477132,605131,571970,666158,621458,621035,592626,641355,605141,1.38,"0.014","0.015","0.00","1","0","0","3",11,6,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",0,"2020-09-14 LAD SD",165,4,"FF,SW"
"617",52034,"FF",2020-09-14,92.6,1.46,6.13,"Clayton Kershaw",630105,477132,NA,"foul",NA,NA,NA,NA,1,"null","R","L","L","SD","LAD","S","null","null",0,0,2020,-0.11,1.68,-0.3,2.85,NA,NA,NA,1,2,"Bot",NA,NA,NA,NA,605131,NA,"null",-4.24698,-134.7264,-6.229768,-0.4549178,29.19994,-10.54924,3.37,1.53,172,67.2,59,92.6,2551,6.3,631061,477132,605131,571970,666158,621458,621035,592626,641355,605141,1.46,"null","null","null","null","null","null","null",12,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",0,"2020-09-14 LAD SD",166,5,"FF,SW"
"618",52042,"FF",2020-09-14,91.7,1.54,6.12,"Clayton Kershaw",630105,477132,NA,"foul",NA,NA,NA,NA,5,"null","R","L","L","SD","LAD","S","null","null",0,1,2020,0,1.6,-0.14,2.25,NA,NA,NA,1,2,"Bot",NA,NA,NA,NA,605131,NA,"null",-4.260429,-133.3391,-7.392169,0.9544928,28.7079,-11.74121,3.37,1.53,NA,NA,NA,92.1,2425,6.5,631061,477132,605131,571970,666158,621458,621035,592626,641355,605141,1.54,"null","null","null","null","null","null","null",12,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",0,"2020-09-14 LAD SD",166,5,"FF,SW"
"619",52057,"SL",2020-09-14,89.2,1.62,6.17,"Clayton Kershaw",630105,477132,"strikeout","swinging_strike",NA,NA,NA,NA,13,"Jake Cronenworth strikes out swinging.","R","L","L","SD","LAD","S","2","null",0,2,2020,-0.27,0.7,-0.34,0.96,NA,NA,NA,1,2,"Bot",NA,NA,NA,NA,605131,NA,"null",-4.24326,-129.5945,-8.223879,-2.179222,27.69837,-22.74956,3.37,1.53,NA,NA,NA,89,2779,6.3,631061,477132,605131,571970,666158,621458,621035,592626,641355,605141,1.62,"null","null","0.00","1","0","0","null",12,3,"Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard",0,"2020-09-14 LAD SD",166,5,"SL,SW"
"620",52058,"SL",2020-09-14,88.6,1.5,6.25,"Clayton Kershaw",595777,477132,NA,"swinging_strike",NA,NA,NA,NA,13,"null","R","R","L","SD","LAD","S","null","null",0,0,2020,-0.47,0.57,-0.13,1.1,NA,NA,NA,2,2,"Bot",NA,NA,NA,NA,605131,NA,"null",-2.975551,-128.9095,-7.69873,-4.663977,27.00507,-24.41008,3.27,1.57,NA,NA,NA,88.5,2756,6.3,631061,477132,605131,571970,666158,621458,621035,592626,641355,605141,1.5,"null","null","null","null","null","null","null",13,1,"Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard",0,"2020-09-14 LAD SD",167,6,"SL,SW"
"621",52071,"CU",2020-09-14,74,1.11,6.37,"Clayton Kershaw",595777,477132,NA,"swinging_strike",NA,NA,NA,NA,8,"null","R","R","L","SD","LAD","S","null","null",0,1,2020,-0.45,-1.37,-0.24,2.05,NA,NA,NA,2,2,"Bot",NA,NA,NA,NA,605131,NA,"null",-1.965169,-107.7095,0.9297554,-3.10874,20.842,-43.2025,3.27,1.57,NA,NA,NA,73.6,2565,6.2,631061,477132,605131,571970,666158,621458,621035,592626,641355,605141,1.11,"null","null","null","null","null","null","null",13,2,"Curveball",0,0,0,0,0,0,0,0,"Infield shift","Standard",0,"2020-09-14 LAD SD",167,6,"CU,SW"
"622",52085,"SL",2020-09-14,89.2,1.51,6.15,"Clayton Kershaw",595777,477132,NA,"foul",NA,NA,NA,NA,7,"null","R","R","L","SD","LAD","S","null","null",0,2,2020,-0.31,0.83,-0.45,2.05,NA,NA,NA,2,2,"Bot",NA,NA,NA,NA,605131,NA,"null",-4.149617,-129.7764,-5.800746,-2.659181,26.99831,-21.82297,3.27,1.57,4,83.3,-31,89.3,2777,6.4,631061,477132,605131,571970,666158,621458,621035,592626,641355,605141,1.51,"null","null","null","null","null","null","null",13,3,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",0,"2020-09-14 LAD SD",167,6,"SL,SW"
"623",52095,"CU",2020-09-14,74.3,1.12,6.3,"Clayton Kershaw",595777,477132,NA,"ball",NA,NA,NA,NA,14,"null","R","R","L","SD","LAD","B","null","null",0,2,2020,-0.19,-1.4,0.47,0.34,NA,NA,NA,2,2,"Bot",NA,NA,NA,NA,605131,NA,"null",-1.011889,-108.1094,-2.418847,-1.256286,21.73684,-42.78094,3.25,1.6,NA,NA,NA,73.8,2570,6.2,631061,477132,605131,571970,666158,621458,621035,592626,641355,605141,1.12,"null","null","null","null","null","null","null",13,4,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",0,"2020-09-14 LAD SD",167,6,"CU,B"
"624",52101,"CU",2020-09-14,75.1,1.04,6.29,"Clayton Kershaw",595777,477132,NA,"ball",NA,NA,NA,NA,13,"null","R","R","L","SD","LAD","B","null","null",1,2,2020,-0.21,-1.54,-0.1,-0.46,NA,NA,NA,2,2,"Bot",NA,NA,NA,NA,605131,NA,"null",-2.004508,-109.2423,-3.92318,-1.198632,23.2841,-43.76145,3.22,1.56,NA,NA,NA,74.4,2603,6.3,631061,477132,605131,571970,666158,621458,621035,592626,641355,605141,1.04,"null","null","null","null","null","null","null",13,5,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",0,"2020-09-14 LAD SD",167,6,"CU,B"
"625",52113,"FF",2020-09-14,92.4,1.49,6.07,"Clayton Kershaw",595777,477132,NA,"ball",NA,NA,NA,NA,14,"null","R","R","L","SD","LAD","B","null","null",2,2,2020,-0.2,1.66,1.23,2.17,NA,NA,NA,2,2,"Bot",NA,NA,NA,NA,605131,NA,"null",-0.2320891,-134.3201,-7.70212,-2.387064,30.9165,-10.63207,3.26,1.57,NA,NA,NA,92.3,2551,6.5,631061,477132,605131,571970,666158,621458,621035,592626,641355,605141,1.49,"null","null","null","null","null","null","null",13,6,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard",0,"2020-09-14 LAD SD",167,6,"FF,B"
"626",52125,"SL",2020-09-14,88.5,1.39,6.14,"Clayton Kershaw",595777,477132,"field_out","hit_into_play",NA,NA,NA,NA,7,"Jurickson Profar grounds out softly, third baseman Edwin Rios to first baseman Max Muncy.","R","R","L","SD","LAD","X","5","ground_ball",3,2,2020,-0.71,0.41,-0.32,1.85,NA,NA,NA,2,2,"Bot",101.36,169.35,NA,NA,605131,NA,"null",-2.687805,-128.8655,-5.242134,-7.26164,28.44855,-26.6877,3.27,1.57,3,63.2,-45,88.3,2650,6.3,631061,477132,605131,571970,666158,621458,621035,592626,641355,605141,1.39,"0.143","0.129","0.00","1","0","0","2",13,7,"Slider",0,0,0,0,0,0,0,0,"Strategic","Standard",0,"2020-09-14 LAD SD",167,6,"SL,SW"
"627",52285,"FF",2020-09-14,91.3,1.49,6.19,"Clayton Kershaw",671250,477132,NA,"called_strike",NA,NA,NA,NA,7,"null","R","R","L","SD","LAD","S","null","null",0,0,2020,0.22,1.81,-0.33,1.92,NA,NA,NA,0,3,"Bot",NA,NA,NA,NA,605131,NA,"null",-5.054109,-132.5763,-8.653574,3.799088,30.60295,-9.19366,3.52,1.8,NA,NA,NA,90.8,2496,6.3,631061,477132,605131,571970,666158,621458,621035,592626,641355,605141,1.49,"null","null","null","null","null","null","null",19,1,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Infield shift","Standard",0,"2020-09-14 LAD SD",168,7,"FF,CS"
"628",52290,"CU",2020-09-14,72.7,1.13,6.37,"Clayton Kershaw",671250,477132,NA,"called_strike",NA,NA,NA,NA,4,"null","R","R","L","SD","LAD","S","null","null",0,1,2020,-0.75,-1.31,-0.74,2.49,NA,NA,NA,0,3,"Bot",NA,NA,NA,NA,605131,NA,"null",-2.451266,-105.7032,1.91175,-5.130554,19.84148,-42.53046,3.49,1.77,NA,NA,NA,72,2429,6,631061,477132,605131,571970,666158,621458,621035,592626,641355,605141,1.13,"null","null","null","null","null","null","null",19,2,"Curveball",0,1,0,1,1,0,0,1,"Infield shift","Standard",0,"2020-09-14 LAD SD",168,7,"CU,CS"
"629",52303,"SL",2020-09-14,89.5,1.49,6.19,"Clayton Kershaw",671250,477132,NA,"ball",NA,NA,NA,NA,13,"null","R","R","L","SD","LAD","B","null","null",0,2,2020,0.22,0.93,-1.4,0.67,NA,NA,NA,0,3,"Bot",NA,NA,NA,NA,605131,NA,"null",-7.591757,-129.9176,-9.592391,3.970282,25.42112,-19.79094,3.58,1.82,NA,NA,NA,89.7,2582,6.4,631061,477132,605131,571970,666158,621458,621035,592626,641355,605141,1.49,"null","null","null","null","null","null","null",19,3,"Slider",0,1,0,1,1,0,0,1,"Infield shift","Standard",0,"2020-09-14 LAD SD",168,7,"SL,B"
"630",52317,"CU",2020-09-14,73.1,1.03,6.37,"Clayton Kershaw",671250,477132,"single","hit_into_play_no_out",NA,NA,NA,NA,5,"Jorge Ona singles on a line drive to center fielder Cody Bellinger.","R","R","L","SD","LAD","X","8","line_drive",1,2,2020,-0.23,-1.46,0.08,2.4,NA,NA,NA,0,3,"Bot",118.53,74.02,NA,NA,605131,NA,"null",-1.533643,-106.3281,1.908303,-1.438961,19.74016,-43.73404,3.37,1.53,200,96.8,15,72.7,2302,6.2,631061,477132,605131,571970,666158,621458,621035,592626,641355,605141,1.03,"0.814","0.733","0.90","1","1","0","4",19,4,"Curveball",0,1,0,1,1,0,0,1,"Infield shift","Standard",0,"2020-09-14 LAD SD",168,7,"CU,SW"
